_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.308023 0.307664 -0.014875 92.8 "Gaia DR2 408144149366009984" 28.63153030098 0.8021 53.02402754071 0.8056 1635721458409799680 408144149366009984 1491203556 2015.5 -2.0624 1.0573 -1.9505 10.940 2.727 -3.864 1.723 -0.2319 0.2239 -0.5096 0.2344 -0.3741 0.2793 -0.2679 -0.2856 0.3784 -0.2795 159 0 158 1 32.9163 1749.78 5.412 59.0 31 0 0.0256 1.6462 0.2207 -0.138 18 9 2.5115 0 20 0 162 325.6 2.242 145.211 19.40662233637329 0.007690595389945077 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.45134488822 -8.67770418361 47.79923095414 38.1935755865 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6314519895 42.2796 53.0240441792 26.7178 "" "" 2.0189
0.273008 0.264184 -0.068847 104.6 "Gaia DR2 408144286806350080" 28.55869452447 5.4482 52.97034454139 7.9774 1635721458409799680 408144286806350080 1283135273 2015.5 "" "" "" "" "" "" "" -0.5839 "" "" "" "" "" "" "" "" "" 40 0 40 0 2.9199 64.55 10.135 2.6 3 0 0.0037 "" "" -0.151 5 5 117.8 0 6 0 51 70.64 3.203 22.058 21.06575792151727 0.04925613932751517 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.42160061959 -8.74046616894 47.71892925406 38.16495890717 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.5586945245 5.4482 52.9703445414 7.9774 "" "" 3.6553
0.270965 0.267025 -0.046036 99.8 "Gaia DR2 408144424244367104" 28.5636468573 3.7929 52.99313788547 2.7811 1635721458409799680 408144424244367104 1077344757 2015.5 "" "" "" "" "" "" "" -0.7489 "" "" "" "" "" "" "" "" "" 60 0 60 0 1.6204 73.0 4.343 1.7 3 0 0.011 "" "" -0.142 7 7 12.13 0 9 0 78 89.8 1.447 62.075 20.80523338187245 0.017583033869853777 3 49.78 28.77 1.730 21.1088 0.6275 4 198.8 11.25 17.666 19.0162 0.0615 2.768 0 2.092696037365865 0.30359481217214324 1.7890 "" "" 0 "" "" "" NOT_AVAILABLE 132.41890692963 -8.71763334359 47.73521248445 38.18405254749 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.5636468573 3.7929 52.9931378855 2.7811 0.6305162635469068 0.6277574193526507 3.3669
0.298156 0.298137 -0.00334 90.6 "Gaia DR2 408144905283877760" 28.61582376143 0.4865 53.03562850907 0.217 1635721458409799680 408144905283877760 53190870 2015.5 "" "" "" "" "" "" "" 0.1672 "" "" "" "" "" "" "" "" "" 150 0 147 3 6.0307 268.78 1.005 9.0 3 0 0.4356 "" "" -0.023 17 9 1.4124 0 19 0 158 1040.0 4.131 251.65 18.146234348425093 0.004674765725713796 11 911.4 66.64 13.676 17.9521 0.0794 11 1223 50.51 24.215 17.0433 0.0448 2.053 0 0.9088704523591566 -0.19411878982331388 1.1030 "" "" 0 "" "" "" NOT_AVAILABLE 132.43920965682 -8.66876592425 47.79502168427 38.20816550277 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6158237614 0.4865 53.0356285091 0.217 0.09120487168617561 0.0795373254381106 3.0081
0.29623 0.295908 0.013799 87.3 "Gaia DR2 408145008363086848" 28.61231315511 0.5898 53.05278227789 0.448 1635721458409799680 408145008363086848 229842337 2015.5 2.0994 0.6282 3.3417 -5.777 2.329 4.186 0.999 -0.3707 0.2173 -0.7501 0.4256 -0.2047 0.4065 -0.1585 -0.3440 0.4449 -0.5152 123 0 123 0 1.9018 148.91 1.222 1.4 31 0 0.1054 1.1431 0.1348 -0.207 14 8 2.1596 0 16 0 142 276.3 1.443 191.519 19.584908502457377 0.005947870378856682 6 262.2 26.82 9.775 19.3048 0.1111 6 497.1 44.44 11.186 18.0209 0.0971 2.748 0 1.2840035786536212 -0.2800488214593493 1.5640 "" "" 0 "" "" "" NOT_AVAILABLE 132.4328981661 -8.65264839813 47.8023189321 38.224469965 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6123545329 36.1075 53.0527642548 15.4942 0.14751964890958694 0.11123447262534807 2.6331
0.347117 0.346393 -0.022401 93.7 "Gaia DR2 408145386316596352" 28.69581743759 5.7009 53.01620827661 5.8633 1635721458409799680 408145386316596352 482444084 2015.5 "" "" "" "" "" "" "" 0.7667 "" "" "" "" "" "" "" "" "" 56 0 55 1 2.4729 78.13 3.767 3.1 3 0 0.025 "" "" -0.015 7 4 3072.3 0 9 0 54 125.3 1.593 78.635 20.443608968972924 0.013924030837286699 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.49120882421 -8.67580283185 47.83889443039 38.16939851959 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6958174376 5.7009 53.0162082766 5.8633 "" "" 3.1125
0.346954 0.346212 -0.022686 93.7 "Gaia DR2 408145386316596608" 28.6955118379 3.794 53.01592415227 36.4969 1635721458409799680 408145386316596608 1652275579 2015.5 "" "" "" "" "" "" "" 0.9896 "" "" "" "" "" "" "" "" "" 51 0 51 0 -0.0488 44.87 0.0 0.0 3 0 0.1342 "" "" 0.09 6 3 894.49 0 9 1 54 318.2 2.215 143.687 19.43154716550136 0.007767544670308879 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.49109916109 -8.67612341516 47.83852448491 38.16922550454 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6955118379 3.794 53.0159241523 36.4969 "" "" 2.2665
0.370559 0.365974 0.05811 81.0 "Gaia DR2 408146279673383168" 28.72950299761 0.5893 53.09655392593 0.4059 1635721458409799680 408146279673383168 1222429507 2015.5 -0.0433 0.5803 -0.0746 -2.198 2.203 0.047 0.879 -0.3894 0.2661 -0.6409 0.4001 -0.3356 0.3992 -0.1879 -0.2914 0.4340 -0.4907 124 0 124 0 0.8143 131.3 0.846 0.62 31 0 0.107 1.9756 0.1411 -0.307 14 8 2.0222 0 17 0 141 296.7 1.282 231.436 19.50760608953781 0.005024783919083271 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.49107396679 -8.59294569335 47.90736826231 38.23240496101 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.7295187559 34.1567 53.0965537235 13.6308 "" "" 2.0876
0.295103 0.292587 0.038459 82.5 "Gaia DR2 408146691990255104" 28.60706602759 13.8694 53.07746436079 0.9842 1635721458409799680 408146691990255104 592476928 2015.5 "" "" "" "" "" "" "" 0.4868 "" "" "" "" "" "" "" "" "" 44 0 44 0 5.7242 113.18 2.504 5.6 3 0 0.0674 "" "" -0.299 5 4 85017.0 0 8 0 57 284.2 6.663 42.65 19.55437801061058 0.02552080280950751 3 427.7 30.16 14.183 18.7736 0.0766 3 830.7 81.43 10.202 17.4633 0.1064 4.428 0 1.3103400466044413 -0.7808007566917183 2.0911 "" "" 0 "" "" "" NOT_AVAILABLE 132.42370515763 -8.62948499726 47.81269378478 38.2479803703 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6070660276 13.8694 53.0774643608 0.9842 0.1311193463260071 0.08070580349242651 4.9167
0.490496 0.490496 -0.000369 90.0 "Gaia DR2 408147722778775552" 28.93575651992 1.0655 53.03684042652 0.6454 1635721458409799680 408147722778775552 212992206 2015.5 "" "" "" "" "" "" "" 0.1959 "" "" "" "" "" "" "" "" "" 89 0 88 1 3.1216 129.17 1.834 1.3 3 0 0.0486 "" "" -0.318 10 6 3.6069 0 11 0 96 203.5 2.193 92.823 19.916882242286526 0.011834743630685058 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.62747338569 -8.62009933908 48.01501733196 38.12394031102 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.9357565199 1.0655 53.0368404265 0.6454 "" "" 2.2875
0.448014 0.447643 0.018224 87.7 "Gaia DR2 408148616131964032" 28.86481464433 0.4952 53.05589815773 0.3385 1635721458409799680 408148616131964032 406498312 2015.5 -0.0100 0.4661 -0.0215 -1.173 1.978 -0.998 0.706 -0.425 0.1075 -0.8016 0.4065 -0.3839 0.4690 -0.2327 -0.2503 0.4231 -0.4996 159 0 157 2 1.4742 178.44 0.749 0.92 31 0 0.1604 1.5845 0.0990 -0.284 18 8 1.819 0 20 0 175 380.8 1.874 203.191 19.236771676783256 0.005638452878565405 3 278 16.67 16.679 19.2412 0.0651 4 378.1 22.55 16.774 18.3178 0.0647 1.723 0 0.92350916181557 0.004477240726277643 0.9190 "" "" 0 "" "" "" NOT_AVAILABLE 132.58089981745 -8.61224839765 47.97712568694 38.15991172065 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.8648230506 30.658 53.0559024565 10.9483 0.09183131454334591 0.06535369824878785 2.2269
0.546921 0.498069 0.22594 65.6 "Gaia DR2 408151811587452032" 28.95272496257 0.3852 53.26304516484 0.2579 1635721458409799680 408151811587452032 1144715617 2015.5 0.6323 0.3453 1.8311 -0.581 0.968 1.029 0.498 -0.1324 -0.3880 -0.8352 0.2588 -0.0985 0.2285 0.1319 0.5325 0.0249 -0.1216 130 0 129 1 1.7844 153.51 0.141 0.058 31 0 0.3345 1.4877 0.0800 -0.117 15 10 0.92559 0 17 0 146 508.9 2.285 222.708 18.921754885443203 0.005196861011517159 12 421 38.66 10.890 18.7908 0.0997 12 724.5 51.38 14.101 17.6119 0.0770 2.251 0 1.1789447440685343 -0.1309312015668489 1.3098 "" "" 0 "" "" "" NOT_AVAILABLE 132.58041201157 -8.3985009099 48.15421039081 38.32221916841 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.952729147 15.0035 53.2630407344 7.7226 0.12599501189354817 0.0998487265483494 3.3287
0.463825 0.430824 0.171828 68.3 "Gaia DR2 408154182409451904" 28.83939772142 0.0445 53.2096649326 0.039 1635721458409799680 408154182409451904 1068796395 2015.5 0.2355 0.0502 4.6945 -2.157 0.114 -1.269 0.092 0.2154 -0.1325 -0.6015 -0.1193 -0.2639 -0.1695 -0.2099 0.3004 0.3251 0.2352 176 0 174 2 -1.1714 147.76 0.0 0.0 31 0 9.8916 1.5420 0.0125 -0.047 20 11 0.11927 0 21 0 180 8133.0 7.365 1104.211 15.912799795177827 0.0020510490161552044 5 4346 102.4 42.425 16.2560 0.0256 5 7995 158.8 50.344 15.0049 0.0216 1.517 0 1.25119696030265 0.3432509949191864 0.9079 "" "" 0 "" "" "" NOT_AVAILABLE 132.52740682183 -8.46706452552 48.04655037322 38.30448984899 102001 4987.00 4419.00 5189.95 "" "" "" "" "" "" "" "" "" "" "" "" "" 28.8394132296 1.7672 53.2096703974 1.4338 0.03355026009870112 0.02571175255033338 2.3816
0.484781 0.405134 0.266232 56.7 "Gaia DR2 408155831676808832" 28.79799636246 2.0176 53.30431417329 0.7381 1635721458409799680 408155831676808832 257954089 2015.5 "" "" "" "" "" "" "" 0.3987 "" "" "" "" "" "" "" "" "" 96 0 96 0 1.6031 113.61 0.0 0.0 3 0 0.0601 "" "" -0.157 11 7 7.1634 0 13 0 113 153.4 1.189 129.013 20.223695066933224 0.008606177746514536 6 113.6 24.85 4.572 20.2127 0.2375 7 154.6 12.93 11.960 19.2886 0.0908 1.749 0 0.9241676096668918 -0.010932055532261842 0.9350 "" "" 0 "" "" "" NOT_AVAILABLE 132.47947828466 -8.38148379586 48.0718957677 38.40028569067 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.7979963625 2.0176 53.3043141733 0.7381 0.25424185340642935 0.23763255639161837 3.7459
0.528918 0.439034 0.294963 56.1 "Gaia DR2 408155934760114304" 28.85521863447 1.7939 53.33270859818 1.2501 1635721458409799680 408155934760114304 91511588 2015.5 "" "" "" "" "" "" "" -0.1602 "" "" "" "" "" "" "" "" "" 97 0 96 1 1.8786 117.97 1.183 0.62 3 0 0.0641 "" "" -0.259 11 6 5.5924 0 12 0 105 182.0 1.625 112.016 20.038400505011875 0.0098584079198731 3 197.5 17.98 10.987 19.6125 0.0988 3 354.6 9.282 38.199 18.3877 0.0284 3.034 0 1.2248065893985043 -0.42591825491807 1.6507 "" "" 0 "" "" "" NOT_AVAILABLE 132.50585197485 -8.34551379928 48.1270792983 38.4105167847 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.8552186345 1.7939 53.3327085982 1.2501 0.10285473473064473 0.09932162209498235 2.7457
0.233536 0.232904 0.017178 85.8 "Gaia DR2 408156931188664192" 28.50752595405 0.4322 53.05654820953 0.4243 1635721458409799680 408156931188664192 799057575 2015.5 1.2701 0.5396 2.3537 0.697 1.466 0.895 0.799 -0.0879 0.3447 -0.6678 0.3520 -0.1006 0.3035 0.0265 -0.3585 0.2933 -0.2868 124 0 123 1 3.7517 184.63 1.398 2.9 31 0 0.1376 1.5209 0.1091 0.018 14 8 1.355 0 15 0 132 386.9 1.896 204.101 19.219431197401754 0.005615935563794884 4 853.2 141.1 6.048 18.0237 0.1795 4 723 106.8 6.766 17.6141 0.1605 4.074 0 0.4096077010182313 -1.195709202563453 1.6052 "" "" 0 "" "" "" NOT_AVAILABLE 132.37018084877 -8.66433938777 47.73263263557 38.25585894039 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.5075209635 22.7209 53.0565443543 12.3942 0.24078788200034332 0.17960293472503758 3.3938
0.222115 0.219168 0.03606 80.7 "Gaia DR2 408157137347543936" 28.48483324168 1.8877 53.0755022228 1.3347 1635721458409799680 408157137347543936 1061092181 2015.5 "" "" "" "" "" "" "" -0.7899 "" "" "" "" "" "" "" "" "" 124 0 124 0 0.843 131.77 0.878 0.26 3 0 0.0403 "" "" -0.054 14 8 7.1565 0 15 0 131 134.6 1.101 122.273 20.365545346141396 0.009059730197740675 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.35214784082 -8.64926057052 47.72783064493 38.27890191529 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.4848332417 1.8877 53.0755022228 1.3347 "" "" 2.1508
0.293043 0.265963 0.123036 65.2 "Gaia DR2 408159130211833856" 28.56361993262 1.0854 53.1622125886 0.7758 1635721458409799680 408159130211833856 1376982941 2015.5 0.7758 0.9822 0.7899 0.332 3.299 -2.533 1.486 -0.3177 -0.1362 -0.7686 0.3053 0.1740 0.3773 0.1815 0.1799 0.2927 -0.2921 96 0 93 3 3.8025 147.76 2.163 2.6 31 0 0.0466 1.6782 0.2282 -0.162 11 8 3.0595 0 13 0 113 161.8 1.963 82.409 20.166222191252913 0.01329741441548503 7 300.7 68.86 4.367 19.1559 0.2486 7 263.9 15.33 17.219 18.7082 0.0631 3.491 0 0.4477028583643019 -1.0103001444719695 1.4580 "" "" 0 "" "" "" NOT_AVAILABLE 132.3772226519 -8.55365818776 47.83099769732 38.33547736179 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.5636175465 51.1398 53.1622234934 23.0473 0.25647948003079474 0.24895516271401935 3.4223
0.304147 0.274516 0.130944 64.5 "Gaia DR2 408159130211824640" 28.57796978388 1.0204 53.17006694599 0.6054 1635721458409799680 408159130211824640 1665667460 2015.5 1.2570 0.7862 1.5988 4.222 2.228 -1.421 1.153 -0.3041 0.1789 -0.8019 0.4148 0.0150 0.3602 0.1443 0.0591 0.3175 -0.3205 85 0 85 0 -0.7129 70.7 0.0 5.6e-16 31 0 0.0799 1.5125 0.1943 -0.256 11 8 2.1769 0 13 0 104 187.2 1.745 107.304 20.00734543407124 0.010277509063886449 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.38372402022 -8.54394410546 47.84527720265 38.33867833499 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.5779394603 34.5537 53.1700730658 17.8795 "" "" 2.4823
0.322396 0.288674 0.143549 63.6 "Gaia DR2 408159267651315584" 28.60172989995 1.3355 53.18257807325 1.2811 1635721458409799680 408159267651315584 851200056 2015.5 "" "" "" "" "" "" "" 0.1789 "" "" "" "" "" "" "" "" "" 78 0 77 1 3.0341 113.98 2.348 2.1 3 0 0.0445 "" "" 0.103 9 6 5.6236 0 11 0 94 165.3 2.391 69.131 20.142980665038298 0.01580808138222461 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.39460231059 -8.52833651819 47.86863744831 38.34353884784 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6017299 1.3355 53.1825780732 1.2811 "" "" 3.4949
0.137353 0.110857 0.081097 53.8 "Gaia DR2 408160779481123456" 28.30473609182 2.6059 53.12095359516 1.7008 1635721458409799680 408160779481123456 243224675 2015.5 "" "" "" "" "" "" "" -0.5855 "" "" "" "" "" "" "" "" "" 60 0 59 1 -0.8033 45.48 0.0 0.0 3 0 0.0262 "" "" -0.364 7 6 6.2801 0 7 0 61 87.47 1.32 66.249 20.833752168534385 0.016487000945411136 0 "" "" "" "" "" 2 151.4 4.052 37.367 19.3114 0.0291 "" 1 "" "" 1.5223 "" "" 0 "" "" "" NOT_AVAILABLE 132.23491060003 -8.63122264225 47.63030249222 38.36781467883 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3047360918 2.6059 53.1209535952 1.7008 "" "" 2.2428
0.184167 0.120359 0.139395 40.8 "Gaia DR2 408161535392658688" 28.32084244213 1.5346 53.17922630044 1.4054 1635721458409799680 408161535392658688 176423034 2015.5 "" "" "" "" "" "" "" -0.4637 "" "" "" "" "" "" "" "" "" 106 0 100 6 3.1026 143.62 2.697 2.8 3 0 0.0347 "" "" -0.206 12 7 6.681 0 14 0 120 170.7 2.096 81.434 20.108070623460172 0.013453766042277692 4 203.5 23.98 8.486 19.5798 0.1279 4 350 39.74 8.806 18.4018 0.1233 3.243 0 1.1780679841175008 -0.5282416984459282 1.7063 "" "" 0 "" "" "" NOT_AVAILABLE 132.23025967694 -8.5723340755 47.67454636632 38.41563177281 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3208424421 1.5346 53.1792263004 1.4054 0.17769734597564424 0.12865631581504208 3.1920
0.143594 0.068298 0.126311 28.4 "Gaia DR2 408161878992208640" 28.23394063453 3.3149 53.16625637714 3.4053 1635721458409799680 408161878992208640 1036394363 2015.5 "" "" "" "" "" "" "" -0.3569 "" "" "" "" "" "" "" "" "" 51 0 51 0 1.8403 65.16 3.266 0.95 3 0 0.0169 "" "" -0.09 7 6 11.319 0 8 0 61 84.03 1.549 54.248 20.877301193272203 0.020094887102869767 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.18224932277 -8.59739170261 47.60767440496 38.42732122294 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.2339406345 3.3149 53.1662563771 3.4053 "" "" 2.0210
0.223232 0.112517 0.192802 30.3 "Gaia DR2 408162531826426624" 28.30799224514 1.329 53.23265365349 1.0893 1635721458409799680 408162531826426624 1055970608 2015.5 0.0313 1.1663 0.0268 -3.152 3.315 4.278 2.415 -0.6053 -0.4693 -0.8729 0.5961 0.5656 0.6498 -0.5398 0.5931 -0.3739 -0.6097 108 0 108 0 -0.8949 90.07 0.0 0.0 31 0 0.0393 "" "" -0.122 13 8 3.5868 0 15 0 128 120.1 1.371 87.591 20.48954249528709 0.01252602095919617 11 77.14 19.78 3.900 20.6332 0.2784 10 144.3 10.59 13.632 19.3636 0.0796 1.844 0 1.2696172778611867 0.14365842697847597 1.1259 "" "" 0 "" "" "" NOT_AVAILABLE 132.20974658315 -8.52231181745 47.69625441065 38.46686286756 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3080149148 51.4032 53.2326352359 37.4442 0.289552690277542 0.27865815995017956 4.2139
0.256845 0.137108 0.217188 32.3 "Gaia DR2 408163287740669312" 28.34920552259 2.6496 53.25696873783 2.2389 1635721458409799680 408163287740669312 1035044727 2015.5 "" "" "" "" "" "" "" 0.2491 "" "" "" "" "" "" "" "" "" 52 0 51 1 0.0339 45.66 0.0 0.0 3 0 0.034 "" "" 0.091 6 5 8.6699 0 8 0 69 100.3 1.301 77.099 20.68482294956897 0.014196786844814919 4 60.62 17.37 3.490 20.8949 0.3111 5 143.9 3.979 36.161 19.3669 0.0300 2.038 0 1.5281083210419446 0.21010884460258694 1.3179 "" "" 0 "" "" "" NOT_AVAILABLE 132.22805297132 -8.49278820479 47.73831862972 38.47758126055 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3492055226 2.6496 53.2569687378 2.2389 0.3125450301163169 0.3114174890313629 4.1609
0.290019 0.171379 0.233966 36.2 "Gaia DR2 408163734417270784" 28.40660430739 1.1382 53.2736231193 0.9634 1635721458409799680 408163734417270784 641803828 2015.5 -2.4021 1.0877 -2.2084 -3.362 3.369 -1.988 2.251 -0.5574 -0.5354 -0.8435 0.5649 0.5779 0.6007 -0.5348 0.5764 -0.3474 -0.5999 110 0 109 1 4.4444 181.2 1.525 1.4 31 0 0.0448 "" "" -0.117 13 8 3.4755 0 15 0 125 137.7 1.774 77.637 20.340749760076857 0.014100500527488043 4 111.7 18.1 6.172 20.2309 0.1759 5 210.5 28.87 7.291 18.9539 0.1489 2.339 0 1.2770054188517328 -0.10987140688025576 1.3868 "" "" 0 "" "" "" NOT_AVAILABLE 132.25768859893 -8.46835861924 47.78705640809 38.47713105526 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.4066285154 52.2356 53.2736316793 34.8998 0.23049126141055057 0.1764796475902724 2.4167
0.330715 0.14587 0.296807 26.2 "Gaia DR2 408164765209405184" 28.36430568036 0.8409 53.33655815054 0.4012 1635721458409799680 408164765209405184 359866041 2015.5 "" "" "" "" "" "" "" -0.5216 "" "" "" "" "" "" "" "" "" 72 0 72 0 0.2763 69.56 0.0 0.0 3 0 0.2511 "" "" -0.316 9 7 3.0651 0 12 0 90 400.3 2.766 144.689 19.182517426775437 0.007716755746349802 11 338.6 37.38 9.060 19.0271 0.1198 11 721.4 94.15 7.662 17.6165 0.1417 2.648 0 1.4106267895174014 -0.15543101895804767 1.5660 "" "" 0 "" "" "" NOT_AVAILABLE 132.21756518639 -8.4133633542 47.79413547419 38.5447254002 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3643056804 0.8409 53.3365581505 0.4012 0.18559236098419393 0.120090373257746 5.2535
0.314269 0.12867 0.286721 24.2 "Gaia DR2 408164868287219200" 28.3354506648 1.6031 53.32652736323 0.7413 1635721458409799680 408164868287219200 297273347 2015.5 "" "" "" "" "" "" "" -0.221 "" "" "" "" "" "" "" "" "" 70 0 70 0 2.8369 102.1 2.326 3.2 3 0 0.0651 "" "" -0.43 8 5 7.05 0 10 0 88 255.9 2.132 120.019 19.66839400853335 0.009224003754619518 3 451.2 64.39 7.008 18.7154 0.1549 3 512.4 89.49 5.725 17.9880 0.1896 3.766 0 0.7274883668665595 -0.9529648644470647 1.6804 "" "" 0 "" "" "" NOT_AVAILABLE 132.20309253727 -8.42724079852 47.7686934138 38.54346812932 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.3354506648 1.6031 53.3265273632 0.7413 0.244883873178262 0.1552053737235827 4.0663
0.354548 0.313404 0.165778 62.1 "Gaia DR2 408165143166576000" 28.64326641182 4.4987 53.20463371409 1.2099 1635721458409799680 408165143166576000 588352200 2015.5 "" "" "" "" "" "" "" -0.3776 "" "" "" "" "" "" "" "" "" 62 0 62 0 0.6366 63.35 1.072 0.46 3 0 0.0669 "" "" -0.061 7 5 35.86 0 9 0 79 187.6 2.889 64.918 20.00560731111637 0.016821147562739783 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 132.41354922986 -8.50086650603 47.90957066656 38.35220864947 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6432664118 4.4987 53.2046337141 1.2099 "" "" 2.3288
0.406666 0.308391 0.265089 49.3 "Gaia DR2 408166139599788800" 28.63609258053 21.8309 53.30397780271 13.7939 1635721458409799680 408166139599788800 707710451 2015.5 "" "" "" "" "" "" "" -0.9936 "" "" "" "" "" "" "" "" "" 43 0 43 0 -0.2288 35.4 0.0 8.2e-16 3 0 0.0231 "" "" -0.333 5 4 2221.2 0 6 0 51 84.75 2.113 40.11 20.86799951798276 0.027129525844019432 2 45.88 2.107 21.781 21.1973 0.0498 3 184.1 70.42 2.615 19.0990 0.4152 2.714 0 2.0982408423236016 0.3292709809009615 1.7689 "" "" 0 "" "" "" NOT_AVAILABLE 132.38476680074 -8.40559247051 47.96113322692 38.44306378328 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6360925805 21.8309 53.3039778027 13.7939 0.41820246193957444 0.05677035228687059 5.8389
0.424837 0.329845 0.267747 50.9 "Gaia DR2 408167376552649600" 28.67202812058 2.0831 53.30647591813 1.8793 1635721458409799680 408167376552649600 1373846937 2015.5 "" "" "" "" "" "" "" 0.4643 "" "" "" "" "" "" "" "" "" 61 0 61 0 2.5061 86.04 1.726 2.8 3 0 0.11 "" "" -0.156 7 5 66.391 0 8 0 59 291.6 6.174 47.23 19.52635675411434 0.02305876636141059 4 334 29 11.518 19.0420 0.0943 4 483.2 34.22 14.120 18.0516 0.0769 2.802 0 0.9904086207913636 -0.4843878976295919 1.4747 "" "" 0 "" "" "" NOT_AVAILABLE 132.40519390569 -8.39791216157 47.98709681283 38.43573054359 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 28.6720281206 2.0831 53.3064759181 1.8793 0.12166950514769859 0.09705427302341867 4.9747
