_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.29946 -0.131638 -0.268975 206.1 "Gaia DR2 3447514796177507328" 84.53840261232 9.1712 30.22915067455 8.663 1635721458409799680 3447514796177507328 505684225 2015.5 "" "" "" "" "" "" "" 0.9974 "" "" "" "" "" "" "" "" "" 50 0 50 0 1.4638 59.56 1.109 1.4 3 0 0.1622 "" "" 0.212 6 4 846.33 0 9 0 52 330.3 2.878 114.752 19.391227220009355 0.009631221525864462 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.04496392399 -0.696091921 85.24861623133 6.87990574858 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5384026123 9.1712 30.2291506746 8.663 "" "" 5.2640
0.293506 -0.149291 -0.252701 210.6 "Gaia DR2 3447515449014891776" 84.51794373668 3.1783 30.24539953195 2.3295 1635721458409799680 3447515449014891776 1069836133 2015.5 "" "" "" "" "" "" "" -0.9666 "" "" "" "" "" "" "" "" "" 90 0 90 0 1.6181 107.11 1.3 0.96 3 0 0.0738 "" "" -0.589 10 6 10.99 0 14 0 93 238.5 1.656 144.036 19.744861120384694 0.007750067606606255 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.02177839535 -0.70233340737 85.23145064624 6.89681805206 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5179437367 3.1783 30.2453995319 2.3295 "" "" 11.7736
0.264885 -0.147409 -0.220079 213.8 "Gaia DR2 3447515861331749248" 84.52006474999 35.7669 30.27802456366 27.011 1635721458409799680 3447515861331749248 547100728 2015.5 "" "" "" "" "" "" "" 0.9945 "" "" "" "" "" "" "" "" "" 44 0 43 1 17.6609 489.84 1.723 36.0 3 0 0.297 "" "" 0.388 5 3 112410.0 0 6 0 45 3862.0 23.07 167.388 16.721284975997612 0.006731485193664963 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.99519361468 -0.68333073242 85.23455246933 6.92934906736 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.52006475 35.7669 30.2780245637 27.011 "" "" 9.1548
0.255689 -0.118238 -0.226708 207.5 "Gaia DR2 3447515964410962176" 84.553852515 0.1842 30.27143494243 0.2394 1635721458409799680 3447515964410962176 1459584736 2015.5 1.1090 0.4378 2.5329 0.888 0.289 -2.103 0.271 -0.4748 0.6154 0.2335 0.5423 -0.9014 -0.3795 -0.7753 0.4807 0.7754 0.5110 122 0 122 0 4.2526 193.92 0.414 2.4 31 0 1.4936 1.4997 0.0330 0.114 14 7 0.4682 0 19 0 126 2410.0 3.853 625.418 17.233537569695777 0.0025007247151646226 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.01637057213 -0.66220071677 85.26367203254 6.92165109322 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5538480872 4.4827 30.2714439972 4.2067 "" "" 9.6247
0.147011 0.009452 -0.146707 176.3 "Gaia DR2 3447517304440691584" 84.70171087761 22.928 30.35150698555 21.8442 1635721458409799680 3447517304440691584 565112013 2015.5 "" "" "" "" "" "" "" 0.9967 "" "" "" "" "" "" "" "" "" 44 0 42 2 0.7358 42.96 2.517 3.8 3 0 0.0495 "" "" 0.571 5 3 6982.9 0 15 0 48 312.8 5.149 60.763 19.450094319669763 0.017959060900262017 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.01687025604 -0.51152025641 85.39520066963 6.99687770258 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.7017108776 22.928 30.3515069855 21.8442 "" "" 8.8632
0.161356 0.018081 -0.16034 173.6 "Gaia DR2 3447517201359163008" 84.71170737931 0.7336 30.33787285235 0.6619 1635721458409799680 3447517201359163008 172395354 2015.5 -0.8298 0.9056 -0.9162 -1.733 1.772 -2.781 1.397 -0.3956 0.0989 0.1856 -0.1352 -0.5819 -0.1382 -0.1746 0.0057 0.4138 -0.5973 134 0 134 0 3.7854 198.96 1.97 1.7 31 0 0.0492 1.0609 0.1796 -0.193 15 10 1.7914 0 15 0 134 215.9 1.754 123.065 19.85296956511853 0.009004051401367957 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.0330051565 -0.51149957931 85.40337848075 6.98293394018 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.7117160247 27.4724 30.337884825 21.6667 "" "" 10.6556
0.13157 0.005218 -0.131466 177.7 "Gaia DR2 3447517506307496832" 84.69680584908 0.7851 30.36674832443 0.5689 1635721458409799680 3447517506307496832 1138760152 2015.5 "" "" "" "" "" "" "" -0.4803 "" "" "" "" "" "" "" "" "" 116 0 116 0 -0.226 107.01 0.0 9.5e-16 3 0 0.0869 "" "" -0.233 13 9 2.9049 0 13 0 115 262.6 1.536 170.956 19.63995651238275 0.006600881739802905 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 178.00172147345 -0.50696566147 85.39150788556 7.0122652938 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6968058491 0.7851 30.3667483244 0.5689 "" "" 10.8347
0.15993 -0.06257 -0.147182 203.0 "Gaia DR2 3447517854194199040" 84.61825108176 6.0224 30.35101247725 4.2456 1635721458409799680 3447517854194199040 904694277 2015.5 "" "" "" "" "" "" "" -0.9747 "" "" "" "" "" "" "" "" "" 88 0 88 0 2.8097 123.85 1.942 0.84 3 0 0.03 "" "" -0.49 10 6 11.076 0 10 0 88 134.0 1.632 82.114 20.37055702652634 0.013343463073996675 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.9788296195 -0.5726784535 85.32267090952 6.99906972924 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6182510818 6.0224 30.3510124773 4.2456 "" "" 9.5589
0.136993 -0.033653 -0.132795 194.2 "Gaia DR2 3447518197793905536" 84.65175432759 6.7148 30.36541416548 4.859 1635721458409799680 3447518197793905536 918142800 2015.5 "" "" "" "" "" "" "" -0.9845 "" "" "" "" "" "" "" "" "" 79 0 77 2 0.6286 79.1 1.596 0.72 3 0 0.0431 "" "" -0.578 9 5 34.044 0 9 0 77 162.5 1.484 109.509 20.16113293732133 0.0100767933335285 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.98209696318 -0.54054614211 85.35232099654 7.0123780156 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6517543276 6.7148 30.3654141655 4.859 "" "" 19.3679
0.13127 -0.029159 -0.127991 192.8 "Gaia DR2 3447518197792502144" 84.65696193404 28.6495 30.37021986515 19.4452 1635721458409799680 3447518197792502144 337467945 2015.5 "" "" "" "" "" "" "" -0.9955 "" "" "" "" "" "" "" "" "" 44 0 44 0 0.1761 39.9 1.244 0.1 3 0 0.0129 "" "" -0.595 5 3 1481.0 0 6 0 45 73.2 1.628 44.95 21.027092581234864 0.024220979512526504 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.98043316629 -0.53418101672 85.35702562364 7.01701260151 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.656961934 28.6495 30.3702198651 19.4452 "" "" 11.1698
0.139202 -0.076074 -0.116577 213.1 "Gaia DR2 3447518502739578880" 84.60257481089 13.6092 30.38160835423 8.6348 1635721458409799680 3447518502739578880 337682873 2015.5 "" "" "" "" "" "" "" -0.9233 "" "" "" "" "" "" "" "" "" 38 0 38 0 -0.4969 28.52 0.0 0.0 3 0 0.0139 "" "" -0.307 5 5 30.935 0 5 0 40 73.44 2.953 24.873 21.02356829342331 0.043688303231824724 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.9457389353 -0.56776253767 85.31021333718 7.03015307776 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6025748109 13.6092 30.3816083542 8.6348 "" "" 4.3190
0.085738 -0.038248 -0.076734 206.5 "Gaia DR2 3447518678827907584" 84.64640332676 4.8736 30.42147345826 6.3576 1635721458409799680 3447518678827907584 930210903 2015.5 "" "" "" "" "" "" "" 0.1078 "" "" "" "" "" "" "" "" "" 41 0 41 0 0.2628 37.59 1.174 0.12 3 0 0.0185 "" "" -0.346 5 4 8385.1 0 5 0 42 84.38 1.803 46.789 20.872865535402298 0.023274545341837344 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.93223456694 -0.51450961964 85.34978478356 7.06857065323 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6464033268 4.8736 30.4214734583 6.3576 "" "" 21.0954
0.224736 -0.167639 -0.149678 228.2 "Gaia DR2 3447519572180867200" 84.49649951927 2.1952 30.34839278076 2.0934 1635721458409799680 3447519572180867200 1319454965 2015.5 "" "" "" "" "" "" "" -0.8348 "" "" "" "" "" "" "" "" "" 84 0 83 1 2.6976 115.91 1.903 2.0 3 0 0.065 "" "" -0.169 10 6 8.7514 0 15 0 88 256.0 2.408 106.347 19.667588101335795 0.01036690292573333 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.92485686502 -0.66286214256 85.21679168313 7.00044570335 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.4964995193 2.1952 30.3483927808 2.0934 "" "" 27.6947
0.230336 -0.167766 -0.157827 226.7 "Gaia DR2 3447519572180870400" 84.49636903655 1.2888 30.34024392569 1.0177 1635721458409799680 3447519572180870400 1180654101 2015.5 "" "" "" "" "" "" "" -0.9452 "" "" "" "" "" "" "" "" "" 113 0 112 1 1.9661 137.63 0.999 2.3 3 0 0.2459 "" "" -0.331 13 8 2.4697 0 17 0 114 597.1 2.928 203.882 18.748336860568177 0.005621285155447706 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.93168060947 -0.66731852057 85.2163627561 6.99230719792 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.4963690365 1.2888 30.3402439257 1.0177 "" "" 13.5402
0.20675 -0.15632 -0.135313 229.1 "Gaia DR2 3447519675260068096" 84.50958945692 8.3331 30.36277633392 7.3039 1635721458409799680 3447519675260068096 964148296 2015.5 "" "" "" "" "" "" "" -0.9837 "" "" "" "" "" "" "" "" "" 44 0 44 0 1.4813 52.78 0.889 0.33 3 0 0.0797 "" "" -0.556 5 4 2391.3 0 7 0 44 211.1 3.144 67.129 19.877385178050243 0.01627375244826654 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.91875059136 -0.64562292768 85.22872003505 7.01438501358 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5095894569 8.3331 30.3627763339 7.3039 "" "" 5.1494
0.236571 -0.192275 -0.137826 234.4 "Gaia DR2 3447520362454854016" 84.4679251733 2.1634 30.3601991807 1.9865 1635721458409799680 3447520362454854016 318756901 2015.5 "" "" "" "" "" "" "" -0.5806 "" "" "" "" "" "" "" "" "" 87 0 86 1 1.964 107.85 2.719 0.95 3 0 0.0164 "" "" -0.257 10 7 4.1193 0 10 0 87 105.4 1.583 66.583 20.63150454270627 0.016405694934820556 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.90168369307 -0.677369058 85.19242570356 7.01319352326 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.4679251733 2.1634 30.3601991807 1.9865 "" "" 7.5880
0.241954 -0.197305 -0.140044 234.6 "Gaia DR2 3447520362457207552" 84.4621004736 2.2787 30.35797116504 1.6498 1635721458409799680 3447520362457207552 765227539 2015.5 "" "" "" "" "" "" "" -0.9453 "" "" "" "" "" "" "" "" "" 86 0 86 0 2.0303 108.87 1.294 1.5 3 0 0.1141 "" "" -0.603 10 6 5.6813 0 10 0 83 340.7 2.04 167.029 19.357501526575142 0.006744885347327057 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.90087426148 -0.68280684323 85.18727884991 7.01116145762 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.4621004736 2.2787 30.357971165 1.6498 "" "" 2.7372
0.149159 -0.115677 -0.094167 230.9 "Gaia DR2 3447521324529844608" 84.55663694259 0.0996 30.40397899281 0.0898 1635721458409799680 3447521324529844608 664867907 2015.5 0.3681 0.1236 2.9779 1.728 0.188 -1.656 0.145 -0.3409 0.1409 -0.2012 0.3283 -0.5202 0.1604 -0.4885 0.2021 0.3716 -0.2596 160 0 156 4 6.543 294.59 0.467 6.4 31 0 2.2463 1.4885 0.0224 -0.153 18 11 0.18144 0 18 0 159 4604.0 7.469 616.437 16.53058531834646 0.002518363822008406 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.90564837977 -0.5892914559 85.27116921573 7.05400790093 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5566283158 2.9228 30.4039861232 2.2531 "" "" 6.9582
0.160159 -0.123339 -0.102168 230.4 "Gaia DR2 3447521324528713472" 84.54776492915 2.0521 30.39596864237 1.6333 1635721458409799680 3447521324528713472 674752337 2015.5 0.0355 2.2293 0.0159 3.179 2.986 -2.942 2.191 -0.6459 0.3286 -0.4277 0.6471 -0.6016 0.3761 -0.7080 0.1250 0.4431 -0.3198 85 0 85 0 3.2757 128.09 3.096 2.0 31 0 0.0205 1.1107 0.3542 -0.189 10 7 3.3263 0 10 0 85 123.2 1.648 74.719 20.462313946109482 0.014642204634943787 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.90832485875 -0.60004132312 85.26315713381 7.0462945354 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5477490595 46.3304 30.3959813107 33.998 "" "" 7.4841
0.100737 -0.069508 -0.072915 223.6 "Gaia DR2 3447521668124824960" 84.61014944307 2.3849 30.42527470834 1.6396 1635721458409799680 3447521668124824960 160411615 2015.5 "" "" "" "" "" "" "" -0.5881 "" "" "" "" "" "" "" "" "" 84 0 84 0 0.5211 85.03 0.0 0.0 3 0 0.0217 "" "" -0.23 11 8 4.5125 0 11 0 85 109.2 2.008 54.4 20.592545132498373 0.02004033528645484 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.9123196944 -0.53890618648 85.31844912399 7.07354229989 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.6101494431 2.3849 30.4252747083 1.6396 "" "" 12.8436
0.109721 -0.090909 -0.061434 235.9 "Gaia DR2 3447521771206432000" 84.58531854087 0.4122 30.43673784704 0.3588 1635721458409799680 3447521771206432000 1623788153 2015.5 0.8410 0.5620 1.4963 0.374 0.833 -4.197 0.697 -0.3697 0.2288 0.1832 0.0943 -0.5588 -0.0163 -0.3351 0.0964 0.5274 -0.4392 135 0 134 1 2.5287 173.22 1.181 2.1 31 0 0.1476 1.3520 0.0944 -0.161 16 10 0.8213 0 16 0 131 417.5 2.455 170.032 19.136862850288544 0.006634370854665537 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.89118745917 -0.55087568045 85.29732572352 7.08580523808 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5853166757 12.9167 30.436755917 10.8085 "" "" 7.1796
0.161364 -0.155886 -0.041689 255.0 "Gaia DR2 3447522527118307328" 84.50991942485 1.2049 30.4564012704 0.8385 1635721458409799680 3447522527118307328 369241987 2015.5 "" "" "" "" "" "" "" -0.9506 "" "" "" "" "" "" "" "" "" 78 0 78 0 2.79 111.28 0.684 2.4 3 0 0.6173 "" "" -0.584 9 5 2.685 0 15 0 73 1281.0 9.027 141.885 17.919696661330214 0.007861303094241653 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.83980538192 -0.59528313392 85.23262439588 7.10793016868 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.5099194248 1.2049 30.4564012704 0.8385 "" "" 9.0793
0.534886 -0.452451 -0.285291 237.8 "Gaia DR2 3447523454833787776" 84.16719134639 11.8719 30.21187740787 4.7103 1635721458409799680 3447523454833787776 1206226896 2015.5 "" "" "" "" "" "" "" -0.9616 "" "" "" "" "" "" "" "" "" 44 0 44 0 1.5043 53.03 1.345 0.2 3 0 0.025 "" "" -0.376 5 4 21279.0 0 5 0 44 114.1 1.988 57.412 20.545090730769402 0.018997125801531047 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.88751525294 -0.97609471431 84.92509509914 6.87529223968 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1671913464 11.8719 30.2118774079 4.7103 "" "" 8.4704
0.520957 -0.443037 -0.274071 238.3 "Gaia DR2 3447523489191212800" 84.17802701043 10.5233 30.22314075812 9.0475 1635721458409799680 3447523489191212800 921255953 2015.5 "" "" "" "" "" "" "" 0.9969 "" "" "" "" "" "" "" "" "" 53 0 53 0 2.6365 77.82 1.733 2.0 3 0 0.0941 "" "" 0.354 6 4 924.7 0 6 0 52 243.9 1.942 125.585 19.720459512387368 0.008831034096558974 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.88305129286 -0.9621443136 84.93498006065 6.88616536697 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1780270104 10.5233 30.2231407581 9.0475 "" "" 8.6562
0.454954 -0.385494 -0.241616 237.9 "Gaia DR2 3447523759777570688" 84.24447341427 1.9884 30.25583906244 1.6694 1635721458409799680 3447523759777570688 958046648 2015.5 "" "" "" "" "" "" "" 0.0452 "" "" "" "" "" "" "" "" "" 49 0 49 0 1.8966 63.44 2.982 1.0 3 0 0.0169 "" "" -0.154 6 5 38.499 0 9 0 52 89.5 2.312 38.708 20.808806038918632 0.028107568531374173 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.88631999648 -0.89616083072 84.99408776099 6.91651706148 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.2444734143 1.9884 30.2558390624 1.6694 "" "" 6.9381
0.470041 -0.387461 -0.266107 235.5 "Gaia DR2 3447523660989883136" 84.24230829795 12.7328 30.23134037787 8.3163 1635721458409799680 3447523660989883136 1625421602 2015.5 "" "" "" "" "" "" "" -0.9622 "" "" "" "" "" "" "" "" "" 49 0 49 0 1.4744 58.52 3.048 0.79 3 0 0.0155 "" "" -0.409 6 5 23.949 0 6 0 49 90.82 1.862 48.766 20.79291041558653 0.022336556221982055 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.90598318212 -0.91089647846 84.99121341207 6.89211334148 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.2423082979 12.7328 30.2313403779 8.3163 "" "" 10.9470
0.528958 -0.460344 -0.260537 240.5 "Gaia DR2 3447524245105457792" 84.15792376282 5.2467 30.23659417498 4.5534 1635721458409799680 3447524245105457792 609929695 2015.5 "" "" "" "" "" "" "" 0.9598 "" "" "" "" "" "" "" "" "" 61 0 61 0 0.6659 62.63 1.786 0.59 3 0 0.0337 "" "" 0.255 7 5 20.823 0 11 0 64 113.8 1.61 70.679 20.548330636820175 0.015466875896550991 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.86236617122 -0.96955644981 84.9180503617 6.90031479615 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1579237628 5.2467 30.236594175 4.5534 "" "" 17.4711
0.535385 -0.467016 -0.261788 240.7 "Gaia DR2 3447524279465197056" 84.15020818614 2.0967 30.2353118019 1.5256 1635721458409799680 3447524279465197056 254505358 2015.5 "" "" "" "" "" "" "" -0.9622 "" "" "" "" "" "" "" "" "" 79 0 79 0 2.576 109.1 1.063 1.9 3 0 0.2075 "" "" -0.59 9 6 5.6019 0 17 0 82 485.9 2.848 170.609 18.9720327659807 0.006613694788684968 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.85986232813 -0.97586611205 84.91128866895 6.89930553233 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1502081861 2.0967 30.2353118019 1.5256 "" "" 6.9758
0.523141 -0.475722 -0.217635 245.4 "Gaia DR2 3447524691782045952" 84.13988269251 0.1582 30.27942124399 0.1342 1635721458409799680 3447524691782045952 1585428044 2015.5 0.4499 0.1667 2.6983 0.623 0.314 -0.487 0.241 -0.0721 0.1459 -0.2307 0.3311 -0.1578 0.2963 -0.3599 0.2220 0.2060 -0.1314 146 0 143 3 1.7745 168.86 0.441 1.6 31 0 0.8554 1.5822 0.0365 -0.005 17 11 0.29163 0 17 0 143 1188.0 3.025 392.819 18.00117617451579 0.003298326675615599 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.81787287027 -0.95966187426 84.90412806092 6.94374267056 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1398795852 4.8708 30.279423342 3.7339 "" "" 7.7249
0.486091 -0.434819 -0.217294 243.4 "Gaia DR2 3447524829220986112" 84.18724573938 22.6611 30.27995283398 15.4607 1635721458409799680 3447524829220986112 753132063 2015.5 "" "" "" "" "" "" "" -0.9904 "" "" "" "" "" "" "" "" "" 70 0 70 0 4.1519 123.73 7.454 4.5 3 0 0.0079 "" "" -0.276 8 5 352.23 0 8 0 70 86.78 1.858 46.714 20.842413425049454 0.023312044835541574 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.83942006778 -0.92489033136 84.94531933914 6.94260715431 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.1872457394 22.6611 30.279952834 15.4607 "" "" 3.9525
0.414014 -0.353082 -0.216195 238.5 "Gaia DR2 3447525378976758656" 84.28188978936 9.78 30.2813812498 7.244 1635721458409799680 3447525378976758656 1199267833 2015.5 "" "" "" "" "" "" "" -0.9815 "" "" "" "" "" "" "" "" "" 52 0 52 0 1.0519 57.19 2.596 0.89 3 0 0.0219 "" "" -0.587 6 5 53.05 0 8 0 54 112.5 1.939 58.025 20.560325723659062 0.018797287337210904 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.88212313718 -0.85518421149 85.0276454258 6.94074439263 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.2818897894 9.78 30.2813812498 7.244 "" "" 4.8393
0.413907 -0.344547 -0.229361 236.3 "Gaia DR2 3447525310257284224" 84.29182710669 0.542 30.26824626545 0.465 1635721458409799680 3447525310257284224 1237597760 2015.5 -0.1814 0.6839 -0.2652 6.334 1.326 -3.368 1.144 -0.0718 -0.1871 0.0863 -0.0620 -0.3677 0.2008 -0.3108 -0.2435 0.5372 -0.5503 102 0 101 1 1.2476 113.6 0.74 0.35 31 0 0.092 1.3096 0.1473 -0.213 12 10 1.3812 0 12 0 103 227.4 1.469 154.84 19.79632837075057 0.007239603560538734 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.89781382624 -0.8549936634 85.03575600737 6.92727752886 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.291795531 20.5561 30.2682607651 17.7417 "" "" 11.4146
0.425362 -0.368922 -0.211729 240.1 "Gaia DR2 3447525585135193344" 84.26352777422 0.6353 30.28578931834 0.5118 1635721458409799680 3447525585135193344 1540214625 2015.5 0.2482 0.7001 0.3546 0.807 1.307 1.101 1.066 -0.2063 0.1855 -0.0685 0.2204 -0.2563 0.2089 -0.3445 0.0537 0.3431 -0.3892 114 0 114 0 2.1681 143.45 1.818 1.9 31 0 0.0639 1.3370 0.1384 -0.138 13 10 1.2674 0 13 0 114 213.8 1.47 145.415 19.863329978606025 0.007680157514703774 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.86988999848 -0.86619504849 85.01186229857 6.94578301106 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.2635237499 20.2703 30.285784576 16.5368 "" "" 8.8936
0.361947 -0.311585 -0.184176 239.4 "Gaia DR2 3447525860015389696" 84.32982523927 0.1277 30.3135417896 0.116 1635721458409799680 3447525860015389696 1651747015 2015.5 0.4598 0.1490 3.0862 1.977 0.261 -2.279 0.209 -0.2029 0.1440 -0.2301 0.2454 -0.4173 0.1117 -0.4003 0.2215 0.2795 -0.2139 129 0 126 3 3.8304 190.0 0.511 4.3 31 0 1.403 1.4118 0.0296 -0.079 15 11 0.24518 0 15 0 126 2360.0 3.708 636.286 17.25635004580258 0.002480246329440437 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 177.87719493589 -0.80300172765 85.07059583948 6.97123393617 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 84.329815377 4.0458 30.3135516007 3.2429 "" "" 13.4142
